file,n_channels,channel_names,sampling_rate_hz,duration_sec,markers_found,error
raweeg_01m/B22_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x24), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x14), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x3), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B26_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B26_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x22), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x13), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x3), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B27_00/B27_00R1.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,987.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x10), 3A(eventComment)(eventComment)(x1), 0(eventComment)(x5), 3B(eventComment)(eventComment)(x1), 4(eventComment)(eventComment)(x1), 5(eventComment)(eventComment)(x1), 6(eventComment)(eventComment)(x1), (eventBreak)(x1)",
raweeg_01m/B27_00/B27_00R2R3.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1161.0,"Background test(testUser)(testUser)(x1), 3B(eventComment)(eventComment)(x2), 0(eventComment)(x9), R(eventComment)(eventComment)(x16), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2), 3A(eventComment)(eventComment)(x1)",
raweeg_01m/B27_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B28_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x19), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B28_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x21), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x13), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B29_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x14), 0(eventComment)(x15), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B29_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"(eventBreak)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B31_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x18), 3A(eventComment)(eventComment)(x2), 0(eventComment)(x10), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B31_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x14), 3A(eventComment)(eventComment)(x2), 0(eventComment)(x10), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x1)",
raweeg_01m/B32_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x9), 0(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B32_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1641.0,"Nham mat tho thuong(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x18), 3A(eventComment)(eventComment)(x2), 0(eventComment)(x10), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B33_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B33_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x10), 0(eventComment)(eventComment)(x22), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B34_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x19), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), (eventBreak)(x1), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B34_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x12), 0(eventComment)(eventComment)(x25), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x3), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B35_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"Background test(testUser)(testUser)(x1), R(eventComment)(eventComment)(x11), 0(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B35_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x12), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x2), 3B(eventComment)(eventComment)(x3), 0(eventComment)(eventComment)(x21), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x3), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B36_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x10), 0(eventComment)(x21), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B36_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B37_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1642.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), (eventBreak)(x2), R(eventComment)(eventComment)(x17), 3A(eventComment)(eventComment)(x2), 0(eventComment)(x10), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B37_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x21), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x13), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B41_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1639.0,"Background test(testUser)(testUser)(testUser)(x1), 1(eventComment)(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(eventComment)(x10), 0(eventComment)(eventComment)(x18), 3A(eventComment)(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(eventComment)(x3)",
raweeg_01m/B41_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x6), 3A(eventComment)(eventComment)(x3), 0(eventComment)(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2)",
raweeg_01m/B42_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 0(eventComment)(x12), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B42_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x9), 0(eventComment)(eventComment)(x19), 3A(eventComment)(eventComment)(x2), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B43_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"Background test(testUser)(testUser)(x1), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x17), 3A(eventComment)(eventComment)(x2), 0(eventComment)(x9), 3B(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x1)",
raweeg_01m/B43_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"(stimFlash)(x3), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x10), 0(eventComment)(eventComment)(x22), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B44_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1626.0,"Nham mat tho thuong(testUser)(testUser)(testUser)(x1), 1(eventComment)(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(eventComment)(x9), 0(eventComment)(eventComment)(x19), 3A(eventComment)(eventComment)(eventComment)(x2), 3B(eventComment)(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(eventComment)(x2)",
raweeg_01m/B44_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x9), 0(eventComment)(eventComment)(x20), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B45_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x11), 0(eventComment)(eventComment)(x24), 3A(eventComment)(eventComment)(x3), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x3), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B45_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"(eventBreak)(x2), 1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x10), 3A(eventComment)(eventComment)(x3), 0(eventComment)(eventComment)(x20), 3B(eventComment)(eventComment)(x3), 4(eventComment)(eventComment)(x3), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
raweeg_01m/B47_00.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"(eventBreak)(x1), 1(eventComment)(eventComment)(x1), 0(eventComment)(eventComment)(x10), 3A(eventComment)(eventComment)(x2), 3B(eventComment)(eventComment)(x2), R(eventComment)(eventComment)(x6), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x1), 6(eventComment)(eventComment)(x1)",
raweeg_01m/B47_01T.edf,20,"EEG FP1-A1, EEG FP2-A1, EEG F3-A1, EEG F4-A1, EEG C3-A1, EEG C4-A1, EEG P3-A1, EEG P4-A1, EEG O1-A1, EEG O2-A1, EEG F7-A1, EEG F8-A1, EEG T3-A1, EEG T4-A1, EEG T5-A1, EEG T6-A1, EEG FZ-A1, EEG CZ-A1, EEG PZ-A1, ECG  ECG",500.0,1629.0,"1(eventComment)(eventComment)(x1), 2(eventComment)(eventComment)(x1), R(eventComment)(eventComment)(x8), 0(eventComment)(eventComment)(x17), 3A(eventComment)(eventComment)(x2), 3B(eventComment)(eventComment)(x2), 4(eventComment)(eventComment)(x2), 5(eventComment)(eventComment)(x2), 6(eventComment)(eventComment)(x2)",
